volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,author,title,genretags
nyp.33433076054620,1919,1919,1883,1919,f,us,13.461821243170915,0.99594476766,detective,1,"Ostrander, Isabel,",The twenty-six clues,teamred | det100
nyp.33433076060080,1910,1914,1873,1910,m,us,13.491912052247656,0.0189253130755,random,1,"Palmer, Frederick,",The big fellow,teamblack | random
nyp.33433076060874,1865,1865,1801,1865,m,us,17.62134938239269,0.026818783246,random,1,"Murdoch, David.",The Royalist's daughter a,teamred | random
nyp.33433076072051,1922,1922,1888,1922,m,us,12.988968996350774,0.0267380826603,random,1,"Jewell, Edward Alden,",The moth decides,teamblack | random
nyp.33433076073786,1911,1911,1862,1911,f,us,14.17857659654013,0.99009798953,detective,1,"Wells, Carolyn,",The gold bag,teamred | stew | det100
nyp.33433076073893,1922,1922,1862,1922,f,us,15.683246116370686,0.882308470471,detective,1,"Wells, Carolyn,",The vanishing of Betty Va,teamred | det100
nyp.33433076076144,1916,1916,1862,1916,f,us,14.806889734747736,0.993678382216,detective,1,"Wells, Carolyn,",The bride of a moment,teamred | det100
nyp.33433076081649,1916,1916,1889,1916,f,us,17.910650500862886,0.004848901123,random,1,"Sherwood, Margaret Polloc",The worn doorstep,teamblack | random
nyp.33433079897819,1892,1892,1842,1892,m,us,14.566401321254007,0.00219908003357,random,1,"Bierce, Ambrose,",The monk and the hangman',teamblack | random
nyp.33433081593646,1905,1905,1864,1905,m,uk,12.279899826699213,0.998069314158,detective,1,"Pain, Barry,",The memoirs of Constantin,teamblack | stew | det100
nyp.33433082168877,1875,1875,1822,1875,m,us,13.834647787897039,0.214849293867,random,1,"Optic, Oliver,","Getting an indorser, and ",teamblack | random
nyp.33433082251855,1919,1919,1857,1919,f,us,12.834311683964826,0.0443809159282,random,1,"Atherton, Gertrude Frankl",Transplanted;,teamred | random
nyp.33433082485636,1918,1918,1885,1918,m,us,13.806960675408982,0.0263405757586,random,1,"Hunt, Edward Eyre,",Tales from a famished lan,teamred | random
nyp.33433082524822,1920,1920,1877,1920,m,us,10.732406397202706,0.174774071778,random,1,"Bailey, Arthur Scott,",The tale of Grumpy Weasel,teamblack | random
PoeMysteryMarieRoget1842,1842,1842,1809,1842,m,us,17.116156328524006,0.99962761504,detective,1,"Poe, Edgar Allan,",The Mystery of Marie Roget (short story),teamred | stew | det100
PoePurloinedLetter1845,1845,1845,1809,1845,m,us,19.182554623501193,0.997255680113,detective,1,"Poe, Edgar Allan,",The Purloined Letter (short story),teamred | det100
PoeRueMorgue1841,1841,1841,1809,1841,m,us,15.616640535928967,0.999714057416,detective,1,"Poe, Edgar Allan,",The Murder in the Rue Morgue (short story),teamblack | det100
RecollectionsAD,1859,1859,0,1859,m,uk,17.87316719659803,0.981255379188,detective,1,"Russell, William,",Recollections of a Detect,teamblack | det100
RedThumbMark,1907,1907,1862,1907,m,uk,15.628844022105875,0.999528725301,detective,1,"Freeman, R. Austin,",The Red Thumb Mark,teamblack | det100
uc1.$b382267,1891,1891,0,1891,,,13.810804227372255,0.666301319205,detective,1,Anonymous9,Eleven possible cases,locdetmyst | teamblack | stew
uc1.$b807274,1911,1911,1870,1911,f,us,14.150229701297985,0.00737029119927,random,1,"Johnston, Mary,",The long roll,teamblack | random
uc1.$b813705,1876,1905,1819,1876,m,us,19.912719531772574,0.715058733707,detective,1,"Pinkerton, Allan,",The spiritualists and the,teamblack | locdetective
uc1.$b813836,1881,1909,1819,1881,m,us,15.46152400446054,0.917445833185,detective,1,"Pinkerton, Allan,",The rail-road forger and ,teamred | locdetective | stew
uc1.31822033251729,1922,1922,1883,1922,m,au,16.07876655198399,0.0044400599522,random,1,"Forrest, Michael D",Father Justin,teamred | random
uc1.32106001930137,1911,1911,1874,1911,m,uk,14.416373269123039,0.930711145235,detective,1,"Chesterton, G. K.",The innocence of Father B,teamred | locdetmyst | det100
uc1.32106002123104,1922,1922,1885,1922,m,us,15.12117870001603,0.0564156073199,random,1,"Lewis, Sinclair,",Babbitt,teamred | random
uc1.32106006960592,1866,1905,1832,1866,m,fr,15.327682455884327,0.621503593505,detective,1,"Gaboriau, Emile,",The widow Lerouge,teamred | det100
uc1.b249346,1898,1898,0,1898,,,13.33176269926371,0.994676323297,detective,1,Anonymous1,"Seth Bond, or, A lost tre",teamred | locdetmyst
uc1.b249543,1898,1898,1831,1898,f,uk,14.63856081556585,0.00719866817528,random,1,"Barr, Amelia Edith Huddle",The lost silver of Briffa,teamblack | random
uc1.b250127,1864,1864,1814,1864,m,uk,16.466917240138983,0.798513265026,sensation,1,"Le Fanu, Joseph Sheridan,",Uncle Silas,teamred | pbgothic | stew | sensation
uc1.b250128,1864,1864,1814,1864,m,uk,17.216304865537403,0.621913763078,sensation,1,"Le Fanu, Joseph Sheridan,",Uncle Silas,pbgothic | stew | sensation | teamblack
uc1.b250129,1864,1864,1814,1864,m,uk,16.645928911040624,0.816548129049,sensation,1,"Le Fanu, Joseph Sheridan,",Uncle Silas,teamred | pbgothic | stew | sensation
uc1.b3123600,1913,1913,1872,1913,f,us,14.806566390503146,0.0769328203585,random,1,"Abbott, Eleanor Hallowell",The white linen nurse,teamblack | random
uc1.b316144,1832,1832,1796,1832,m,ge,18.544036734950204,0.31660548393,random,1,"Spindler, Carl,",The Jew,teamblack | random
uc1.b318291,1883,1887,1821,1883,m,fr,14.91532626205948,0.961776932005,detective,1,"Du Boisgobey, Fortun?,",The detective's eye ;,teamblack | det100
uc1.b3290572,1827,1827,1765,1827,m,uk,21.628090560111342,0.0421386913226,random,1,"Ward, R. Plumer",De Vere,teamblack | random
uc1.b3324205,1906,1913,1867,1906,m,uk,12.690829541625128,0.306785029023,random,1,"Cullum, Ridgwell,",The night-riders;,teamblack | random
uc1.b3324210,1853,1853,1812,1853,m,us,15.539031815886194,0.984779391375,random,1,"Irving, John Treat,",The attorney,teamblack | random
uc1.b3324220,1859,1859,1826,1859,m,us,15.370149811730737,0.401926631337,random,1,"De Forest, John William,",Seacliff;,teamred | random
uc1.b3324403,1860,1860,1827,1860,m,uk,16.123868047036122,0.150800990648,random,1,"Lawrence, George A.",Sword and gown,teamred | random
uc1.b3326097,1840,1840,1788,1840,m,uk,18.943189630885243,0.11904919419,random,1,"Hook, Theodore Edward,","Cousin Geoffrey, the old ",teamred | random
uc1.b3386909,1871,1871,1812,1871,m,,18.526576535167884,0.935505434492,detective,1,"McWatters, George S",Knots untied,teamred | locdetective
uc1.b3728033,1916,1916,1884,1916,m,us,12.344184720501737,0.688449822666,detective,1,"Biggers, Earl Derr,",The agony column,teamblack | stew | det100
uc1.b4095602,1913,1913,1873,1913,m,uk,12.397371263965143,0.268676500846,random,1,"Ford, Ford Madox,",Mr. Fleight,teamblack | random
uc1.b4101364,1863,1863,1815,1863,m,uk,12.541667953364321,0.0522653010786,random,1,"Trollope, Anthony,",Rachel Ray,teamred | random
uc1.b4101416,1875,1875,1819,1875,m,us,15.765505887004801,0.190149015567,detective,1,"Pinkerton, Allan,",Claude Melnotte as a dete,locdetmyst | teamblack | stew
uc1.b4104310,1899,1899,1846,1899,f,us,14.786771244818786,0.87402357011,detective,1,"Green, Anna Katharine,",Agatha Webb,teamblack | det100
uc1.b4105364,1892,1895,1864,1892,m,uk,12.477012085270928,0.93565102409,detective,1,"Zangwill, Israel,",The big bow mystery,teamred | det100
uc1.b4105459,1894,1907,1863,1894,m,uk,14.992901081779426,0.998433053584,detective,1,"Morrison, Arthur,","Martin Hewitt, investigat",teamblack | det100
uc1.b4107807,1887,1914,1859,1887,m,uk,14.61178859478928,0.832159759046,detective,1,"Doyle, Arthur Conan,",A study in scarlet,teamblack | det100
uc2.ark+=13960=t0cv4hf87,1888,1888,1843,1888,m,,13.65857874397043,0.823761804736,detective,1,"Gibbon, Charles,",Beyond compare,locdetmyst | teamblack
uc2.ark+=13960=t0js9hc64,1887,1887,1883,1887,f,us,14.882249344975822,0.112283148492,random,1,"Clarke, Rebecca Sophia,",Drones' honey,teamblack | random
uc2.ark+=13960=t0ms3qz4m,1829,1829,1803,1829,m,uk,20.079453588959474,0.210922205744,random,1,"Lytton, Edward Bulwer Lyt",Devereux,teamred | random
uc2.ark+=13960=t0pr7n71q,1909,1909,1846,1909,m,us,15.110441331796805,0.901111853128,detective,1,"Hawthorne, Julian,",The lock and key library:,teamblack | stew | det100
uc2.ark+=13960=t0xp6w75n,1912,1912,1878,1912,m,us,24.7756638981461,0.381819981159,random,1,"Rose, William Ganson,",Putting Marshville on the,teamblack | random
uc2.ark+=13960=t1bk18j97,1914,1914,1871,1914,m,uk,12.372775373407212,0.154903291479,random,1,"Bell, J. J.",The misadventures of Jose,teamblack | random
uc2.ark+=13960=t1dj5cf2j,1886,1920,1853,1886,m,fr,14.896109021426508,0.0155619404488,random,1,"Lema?tre, Jules,",Serenus and other stories,teamred | random
uc2.ark+=13960=t1gh9jr4d,1888,1888,1856,1888,m,uk,16.858860154884667,0.241941454727,detective,1,"Haggard, H. Rider",Mr. Meeson's will,teamred | det100
uc2.ark+=13960=t1sf2p11n,1867,1867,1814,1867,f,ge,18.618730436809468,0.060835373939,random,1,"M?hlbach, L.",Marie Antoinette and her ,teamblack | random
uc2.ark+=13960=t1zc7v45r,1914,1914,1879,1914,m,us,13.865454533077752,0.877419679588,detective,1,"Vance, Louis Joseph,",The lone wolf,teamblack | det100
uc2.ark+=13960=t23b5ww6x,1922,1922,0,1922,m,,13.62987830914225,0.737179204058,detective,1,"French, Joseph Lewis,",Masterpieces of mystery,locdetmyst | teamblack | locghost
uc2.ark+=13960=t2h70dm6b,1918,1918,1861,1918,m,uk,12.984753058565284,0.00354393779459,random,1,"Hewlett, Maurice,",Gudrid the Fair,teamred | random
uc2.ark+=13960=t2h70dt42,1888,1888,1843,1888,m,,14.055008211159741,0.645624665297,detective,1,"Gibbon, Charles,",Beyond compare,teamred | locdetmyst
uc2.ark+=13960=t3222sk2s,1913,1913,1846,1913,us,us,14.076550563063481,0.928757685997,detective,1,"Green, Anna Katharine,","Room number 3, and other ",teamblack | det100
uc2.ark+=13960=t3707xt9q,1908,1908,1876,1908,f,us,13.502920178028074,0.993629751874,detective,1,"Rinehart, Mary Roberts,",The circular staircase,teamred | locdetmyst | det100
uc2.ark+=13960=t3bz6dj56,1863,1899,1814,1863,m,uk,15.766041089976843,0.212752703204,sensation,1,"Reade, Charles,",Hard Cash,teamred | stew | sensation
uc2.ark+=13960=t3hx1bd9t,1832,1832,1800,1832,f,uk,17.507946115145803,0.217333633265,detective,1,"Hall, Anna Maria",The buccaneer,teamred | locdetmyst | stew
uc2.ark+=13960=t3pv6dr2h,1911,1911,1880,1911,m,us,13.38574900135049,0.757796536049,random,1,"Pearson, Edmund Lester,",The librarian at play,teamblack | random
uc2.ark+=13960=t3rv0jp0n,1832,1832,1800,1832,f,uk,24.02435095465392,0.0782769594996,detective,1,"Hall, Anna Maria",The buccaneer,teamred | locdetmyst | stew
uc2.ark+=13960=t3xs5jt7k,1911,1911,1859,1911,m,us,14.586825319061733,0.258156389224,random,1,"Lummis, Charles Fletcher,",The gold fish of Gran Chi,teamred | random
uc2.ark+=13960=t40r9p16h,1909,1909,1862,1909,m,uk,15.265251138759186,0.00932116854102,random,1,"Newbolt, Henry John,",The new June,teamblack | random
uc2.ark+=13960=t44q7rc7f,1874,1874,1834,1874,m,us,14.624556647915831,0.138027396817,random,1,"Stockton, Frank Richard,",What might have been expe,teamblack | random
uc2.ark+=13960=t45q4tp5h,1903,1905,1859,1903,m,other,13.541595661515736,0.998255952884,detective,1,"Doyle, Arthur Conan,",The return of Sherlock Ho,locdetmyst | teamblack
uc2.ark+=13960=t48p64044,1894,1894,1832,1894,m,uk,15.543165514807814,0.172154258324,random,1,"Henty, G. A.",When London burned,teamblack | random
uc2.ark+=13960=t4bn9zk9h,1887,1888,1847,1887,m,us,13.123678364155232,0.0621133284285,random,1,"Fawcett, Edgar,",Olivia Delaplaine,teamred | random
uc2.ark+=13960=t4cn73z09,1888,1888,1843,1888,m,,13.672807586353457,0.413989511022,detective,1,"Gibbon, Charles,",Beyond compare,locdetmyst | teamblack | stew
uc2.ark+=13960=t4qj79t1j,1909,1909,1865,1909,f,uk,15.549956106036618,0.998348853104,detective,1,"Orczy, Emmuska Orczy,",The man in the corner,teamred | stew | det100
uc2.ark+=13960=t4wh2p202,1834,1834,0,1834,m,us,19.876307352843746,0.0632258165319,random,1,"White, James,",Some passages in the life of Sir Frizzle Pumpkin,teamblack | random
uc2.ark+=13960=t53f4nk4h,1916,1916,1858,1916,f,us,14.511595800977085,0.0453833354435,random,1,"Winterburn, Florence Hull",Liberty hall,teamred | random
uc2.ark+=13960=t53f4sg3b,1875,1875,1811,1875,m,fr,15.889252575722164,0.181343656271,random,1,"Walraven, E. G.","The two orphans, or, The ",teamred | random
uc2.ark+=13960=t5bc3wr6q,1879,1879,1819,1879,m,us,16.43615366233726,0.7292768086,detective,1,"Pinkerton, Allan,",Mississippi outlaws and t,teamred | locdetective
uc2.ark+=13960=t5db7zr5v,1879,1879,1839,1879,m,us,14.642201804934656,0.0462247975998,random,1,"Adams, Robert Chamblet,","On board the ""Rocket""",teamblack | random
uc2.ark+=13960=t5j961w9x,1911,1911,1880,1911,m,us,13.196406687271168,0.981775784239,detective,1,"Reeve, Arthur B.",The poisoned pen,teamblack | det100
uc2.ark+=13960=t5n874v29,1885,1886,1853,1885,f,us,15.493860001360657,0.951220109004,detective,1,"Lynch, Lawrence L.","Dangerous ground, or, The",teamblack | det100
uc2.ark+=13960=t5n87gd14,1863,1899,1814,1863,m,uk,14.732660131992414,0.290084558927,sensation,1,"Reade, Charles,",Hard Cash,teamblack | stew | sensation
uc2.ark+=13960=t5v69m62h,1911,1911,1870,1911,m,nz,15.910180003852462,0.0147034824791,random,1,"Cowan, James,",The adventures of Kimble ,teamred | random
uc2.ark+=13960=t5x63bm4w,1913,1913,1872,1913,f,us,15.349552151741605,0.0164486147909,random,1,"Daviess, Maria Thompson.",The tinder-box,teamblack | random
uc2.ark+=13960=t6154fk9b,1853,1853,1803,1853,m,uk,16.957761244288132,0.0962574654653,random,1,"Lytton, Edward Bulwer Lyt","""My novel,""",teamred | random
uc2.ark+=13960=t6251m863,1871,1871,1838,1871,m,uk,14.183747045074622,0.160402485634,random,1,"Farjeon, B. L.",Joshua Marvel,teamblack | random
uc2.ark+=13960=t6zw19x28,1912,1912,1844,1912,m,us,15.380869196153727,0.993714480354,detective,1,"Pidgin, Charles Felton,",The chronicles of Quincy ,teamblack | det100
uc2.ark+=13960=t70v8bj6k,1922,1922,0,1922,m,,15.526054490139002,0.490167811162,detective,1,"French, Joseph Lewis,",Masterpieces of mystery,locdetmyst | teamblack | locghost
uc2.ark+=13960=t7hq41f5s,1909,1909,1858,1909,m,uk,13.505874345753341,0.527226947241,random,1,"Ayscough, John,",A Roman tragedy and other,teamblack | random
uc2.ark+=13960=t7hq42c97,1844,1844,1812,1844,m,uk,15.99472453076888,0.243099369941,random,1,"Dickens, Charles,",Martin Chuzzlewit,teamblack | random
uc2.ark+=13960=t7pn9035n,1918,1918,1886,1918,m,uk,19.80113745685724,0.00133565178207,random,1,"Webster, F. A. M.",The hound of Cullan,teamred | random
uc2.ark+=13960=t7tm74c51,1904,1904,1870,1904,m,us,15.858615627766648,0.01316755096,random,1,"Orcutt, William Dana,",Robert Cavelier,teamred | random
uc2.ark+=13960=t83j39v3z,1909,1909,1876,1909,f,us,13.100378156256237,0.986056647823,detective,1,"Rinehart, Mary Roberts,",The man in lower ten,teamblack | det100
uc2.ark+=13960=t8df6mw4h,1850,1850,1809,1850,m,us,14.323898292095278,0.486472982273,random,1,"Arthur, T. S.",Tales of domestic life,teamblack | random
uc2.ark+=13960=t8ff3s14j,1832,1832,1800,1832,f,uk,21.402179470391783,0.10205867414,detective,1,"Hall, Anna Maria",The buccaneer,teamred | locdetmyst | stew
uc2.ark+=13960=t8z89353s,1913,1913,1880,1913,m,us,12.374205992000997,0.747865106096,detective,1,"Reeve, Arthur B.","Constance Dunlap, woman d",teamred | det100
uc2.ark+=13960=t93776z9n,1922,1922,0,1922,m,,15.8459195018097,0.797162126487,detective,1,"French, Joseph Lewis,",Masterpieces of mystery,locdetmyst | teamblack | locghost | stew
uc2.ark+=13960=t9474d81g,1876,1898,1844,1876,m,uk,13.972407590639966,0.976903668151,detective,1,"Russell, William Clark,",Is he the man?,teamblack | stew | det100
uc2.ark+=13960=t9571nb3d,1866,1866,1819,1866,m,uk,16.693879501987073,0.0103108391371,random,1,"Kingsley, Charles,",Hereward,teamblack | random
uc2.ark+=13960=t9668pw05,1894,1894,1833,1894,m,fr,14.803982793022577,0.00904496258412,random,1,"Theuriet, Andr?,",The Abb? Daniel,teamblack | random
uc2.ark+=13960=t9c53g45j,1922,1922,0,1922,m,,13.627396873636151,0.992674717446,detective,1,"French, Joseph Lewis,",Masterpieces of mystery,locdetmyst | teamblack | locghost
uc2.ark+=13960=t9f47kt3k,1847,1847,1818,1847,m,uk,13.723778511803364,0.0161533835664,random,1,"Froude, James Anthony,",Shadows of the clouds,teamblack | random
uc2.ark+=13960=t9s17v81t,1909,1909,1852,1909,m,us,14.606295412430548,0.00501832724288,random,1,"Egan, Maurice Francis,",The wiles of Sexton Magin,teamblack | random
uc2.ark+=13960=t9t14vb5t,1874,1874,1819,1874,m,us,14.094220075582768,0.70749889873,detective,1,"Pinkerton, Allan,",The expressman and the de,teamred | locdetective
uiuo.ark+=13960=t0ft97228,1876,1876,1830,1876,m,uk,15.010461942817285,0.489128873431,random,1,"Robinson, Frederick Willi",As long as she lived,teamred | random
uiuo.ark+=13960=t15m6kw75,1828,1828,1788,1828,m,uk,19.00749379255965,0.398774416718,Newgate,1,"Gaspey, Thomas,",History of George Godfrey,teamblack | newgate
uiuo.ark+=13960=t1qf99m3q,1875,1875,1831,1875,m,uk,15.054770320292524,0.303933098226,random,1,"Mason, Charles Welsh.","The rape of the gamp; or,",teamblack | random
uiuo.ark+=13960=t2697pf21,1880,1880,1835,1880,f,uk,14.475888952774268,0.307985201528,sensation,1,"Braddon, M. E.",The Story of Barbara,teamblack | stew | sensation
uiuo.ark+=13960=t2s475w45,1851,1851,1801,1851,m,uk,21.519750696416054,0.0591827111001,random,1,"MacCabe, William Bernard,",Bertha,teamred | random
uiuo.ark+=13960=t3223k32d,1868,1869,1830,1868,m,uk,12.472716344261507,0.952461093339,detective,1,"Speight, T. W.",Under lock and key; a sto,teamblack | stew | det100
uiuo.ark+=13960=t3vt1zh5r,1847,1847,1797,1847,m,uk,18.685155687639703,0.038744657984,random,1,"Cobbold, Richard,",Zenon,teamred | random
uiuo.ark+=13960=t42r4bj1d,1867,1867,1830,1867,m,uk,15.354586189304523,0.286860257999,random,1,"Kirkus, William,",Only to be married,teamblack | random
uiuo.ark+=13960=t44q88m18,1828,1828,1788,1828,m,m,19.635824531437795,0.253640186143,Newgate,1,"Gaspey, Thomas,",History of George Godfrey,teamblack | newgate
uiuo.ark+=13960=t48p6974b,1868,1868,1813,1868,m,uk,16.087251604467006,0.667257972609,random,1,"Capes, J. M.",The mosaic-worker's daugh,teamblack | random
uiuo.ark+=13960=t58d0ds3h,1868,1868,0,1868,m,uk,14.064689314289812,0.0369318856677,random,1,"Knight, Legh.",Tonic bitters,teamred | random
uiuo.ark+=13960=t7pn9mm7s,1858,1858,1807,1858,f,uk,14.217350076700146,0.12318725364,random,1,"Manning, Anne,",The ladies of Bever Hollo,teamblack | random
uiuo.ark+=13960=t8pc3d497,1849,1849,1805,1849,m,au,15.21193463367768,0.223058732125,random,1,"Harris, Alexander,",The emigrant family ;,teamblack | random
uiuo.ark+=13960=t9474zg09,1883,1883,1829,1883,m,uk,19.400586059400442,0.112856584255,random,1,"Oliphant, Laurence,",Altiora Peto,teamred | random
uiuo.ark+=13960=t9c53x809,1859,1859,1808,1859,m,uk,15.497973955138892,0.122773395815,random,1,"Chorley, Henry Fothergill",Roccabella,teamred | random
uva.x000315604,1914,1914,1867,1914,m,uk,12.162494629578372,0.0844877595133,random,1,"Cullum, Ridgwell,",The way of the strong;,teamred | random
uva.x000429691,1913,1913,1864,1913,m,fr,12.20486528889584,0.991789643039,detective,1,"Leblanc, Maurice,",The confessions of Ars?ne,teamred | det100
uva.x000459624,1897,1897,1840,1897,m,uk,14.793695858628631,0.221248759582,random,1,"Hardy, Thomas,",The well-beloved;,teamblack | random
uva.x000674483,1888,1888,1851,1888,f,uk,15.037266330566567,0.0281688513004,random,1,"Ward, Humphry,",Robert Elsmere,teamblack | random
uva.x000676502,1899,1899,1846,1899,m,us,11.557112770105094,0.0436196103571,random,1,"Thornton, Marcellus Eugen","My ""budie"" and I",teamred | random
uva.x001307832,1888,1906,1846,1888,f,us,13.397071304684811,0.871725857975,detective,1,"Green, Anna Katharine,",Behind closed doors,teamred | stew | det100
uva.x001705067,1917,1917,1876,1917,m,us,14.520258733464093,0.0182625745106,random,1,"London, Jack,","Michael, brother of Jerry",teamred | random
uva.x001752097,1910,1910,1868,1910,m,fr,14.610382325507382,0.998647113521,detective,1,"Leroux, Gaston,",The mystery of the yellow,teamred | det100
uva.x030743237,1880,1880,1838,1880,m,us,15.878532969074973,0.0155289426827,random,1,"Scudder, Horace Elisha,",Doings of the Bodley fami,teamblack | random
uva.x030832557,1880,1897,1836,1880,m,us,13.314985256140714,0.810246032442,detective,1,"Aldrich, Thomas Bailey,",The stillwater tragedy,teamred | det100
wu.89004395398,1907,1907,1875,1907,m,us,12.542261395386635,0.995076043827,detective,1,"Futrelle, Jacques,",The thinking machine,teamred | stew | det100
wu.89099780959,1865,1877,1839,1865,f,uk,25.263596204715718,0.0783218065336,sensation,1,"Ouida,",Strathmore,teamred | stew | sensation
wu.89100297621,1830,0,1803,1830,m,uk,22.640350519844255,0.182110390465,Newgate,1,"Lytton, Edward Bulwer Lyt",Paul Clifford,teamred | stew | newgate
