chapter,-2.34708720439,-111150959.542
claim,-2.00426436081,-1303626341.58
loving,-1.72431790742,-421238919.658
bright,-1.70356686465,-156888768.953
bearing,-1.67982967808,-1476657258.0
happy,-1.67391570948,-58938516.8167
leave,-1.66282068495,-90945379.2824
wicked,-1.58916299623,-591126834.155
faithful,-1.58333506221,-968968917.15
my,-1.57920753801,-243773.827182
uttered,-1.57144625598,-688921325.015
rest,-1.52712264469,-102356114.279
older,-1.51729080485,-680761907.777
kept,-1.51439749147,-142548795.618
quietly,-1.51245751093,-240665760.496
then,-1.50675053848,-4849948.54106
giving,-1.49283518895,-375472990.053
home,-1.48777568532,-11930825.2888
nice,-1.47591935005,-93612304.1907
myself,-1.47456823531,-16377001.3587
intended,-1.45628701535,-527592981.922
morrow,-1.4539157547,-199050692.36
earnest,-1.44731562484,-517198934.75
settled,-1.44105182382,-611072344.068
will,-1.42028376524,-1630412.46458
request,-1.41884112467,-1264589365.22
placed,-1.40961900226,-226161679.246
mark,-1.40864721996,-5348231.97675
lovely,-1.40485573264,-167632125.045
master,-1.40177478471,-8438517.69388
cross,-1.39612611965,-382845622.848
fair,-1.37784879757,-91304875.5773
wound,-1.37487108818,-1091257582.57
heaven,-1.36559959814,-102504307.299
bless,-1.36508304071,-518349941.582
inclined,-1.36508148221,-862485759.645
dear,-1.36188206521,-7394184.75287
yes,-1.35349625671,-9926185.89181
mad,-1.35244941539,-374413379.214
settle,-1.34574752549,-1950163829.21
younger,-1.34492206792,-500093785.702
part,-1.34218603772,-67420864.4723
guests,-1.34101025507,-302457159.79
thanks,-1.34053244091,-715053904.605
unexpected,-1.33443057351,-1444863307.66
fortune,-1.33409586584,-302378712.634
child,-1.33203386287,-6753716.75391
firmly,-1.33062161917,-1353786485.45
wise,-1.32712476601,-241902162.377
firm,-1.32277488349,-723842863.3
control,-1.31506500847,-1097167212.78
act,-1.31082616599,-244550927.821
possession,-1.30421928698,-651182788.036
welcome,-1.30140049029,-463782949.621
fly,-1.29087059724,-437798212.947
caused,-1.28485717901,-399288831.231
how,-1.28410232884,-7575610.09301
true,-1.26649251742,-63248149.1727
both,-1.25139432613,-50958255.6143
so,-1.24980431646,-1448858.15528
us,-1.24922730788,-3510509.47277
determined,-1.24150935677,-249435871.08
hall,-1.23991436209,-27366521.0091
mercy,-1.23974820149,-577572776.122
handsome,-1.23523204122,-141369834.586
amount,-1.23267705525,-550404314.574
disturbed,-1.21355422565,-1558217193.86
concerned,-1.21066896248,-825859816.021
suspicion,-1.2072276847,-541093128.394
give,-1.20526762547,-29561148.0624
we,-1.20140411031,-534707.517378
receive,-1.19776039343,-562357930.249
approach,-1.18933163251,-1129018341.76
ready,-1.18816846791,-110919593.448
kill,-1.18449866134,-243398308.92
returned,-1.18254138094,-28987496.158
affair,-1.17977310881,-344838329.925
right,-1.17525880431,-23878942.8586
fairly,-1.16262970303,-573809902.606
earth,-1.16030726515,-98228602.6013
built,-1.15354686332,-750336949.377
joined,-1.1495101336,-625495432.269
follow,-1.14776644842,-436530525.313
/,-1.14669956638,-28075976.0968
carefully,-1.14669301873,-422487332.078
sir,-1.1414723114,-2735836.33696
age,-1.13120038927,-155830651.12
lose,-1.13104568761,-538863252.949
seat,-1.13074993457,-98860816.0057
resting,-1.12322699946,-1028781925.48
peace,-1.12133664057,-13370688.4737
throw,-1.1161936949,-828837885.877
replied,-1.1122771852,-9330777.30435
storm,-1.11192237661,-220515009.449
our,-1.11045734774,-2033987.66947
for,-1.10978659214,-795004.992668
change,-1.10728181754,-145817675.361
respect,-1.10284293035,-361165340.425
brother,-1.09808224904,-13422516.8142
time,-1.09334089093,-7106902.96115
friend,-1.08825056689,-16896959.8996
win,-1.08652008526,-64382512.3189
are,-1.08637478836,-1248920.89738
spare,-1.08380623316,-944280936.148
notice,-1.08063548796,-353168569.399
different,-1.07859022467,-140847318.652
evidently,-1.07793851539,-177038126.754
soon,-1.07549252602,-22179632.8886
wealth,-1.07200992604,-441450111.815
assured,-1.07155429118,-785322027.931
sweet,-1.06943749036,-38094450.0363
danger,-1.06567601166,-140973548.498
can,-1.0646160806,-7117303.65899
thoroughly,-1.06411426335,-376647409.987
years,-1.05962807408,-16888186.9081
regret,-1.05734978073,-440200082.421
care,-1.0536678238,-54034537.1082
latter,-1.04551220357,-124107654.997
threw,-1.0443926797,-288629913.158
place,-1.04346957282,-21817406.8974
patient,-1.04019696271,-182737479.209
death,-1.03578241381,-32617750.1718
scarcely,-1.03325467375,-64551114.2668
worthy,-1.03268106865,-267296875.815
mysterious,-1.02720595469,-638322873.691
old,-1.01637805815,-1887643.26354
patience,-1.01368700918,-578367376.271
sorrow,-1.01124460081,-140213231.74
sacrifice,-1.00842072655,-558399534.353
gradually,-1.00758202677,-672258421.865
buy,-1.00748909156,-260607522.686
trust,-1.00456988373,-157109844.64
"""",-1.00349139263,-4833.6534948
miss,-1.00215505774,-1014336.8844
devoted,-1.00080700389,-529497326.828
pleasant,-0.998132654761,-79820694.4185
appear,-0.997705884757,-427745530.073
sign,-0.993315802529,-463577739.485
near,-0.991490886109,-52813867.8094
paid,-0.98824826084,-231579091.867
left,-0.982938775814,-28181183.096
join,-0.979979350085,-701852186.177
save,-0.979884688321,-87201140.143
account,-0.977584359557,-133235160.684
seven,-0.974587114794,-336695566.345
departure,-0.967679948332,-579034310.65
me,-0.960366743991,-275499.119473
judge,-0.959630390696,-122128317.558
early,-0.957173426239,-164244015.377
tear,-0.956654589975,-1139400938.23
feel,-0.955644666457,-38614963.4666
entrance,-0.950445553583,-449749353.46
grave,-0.949844291727,-159152282.076
refuse,-0.949598703402,-442527612.09
apart,-0.946278393958,-805696530.353
wine,-0.945117477056,-160973120.398
won,-0.944329952162,-486439187.494
happiness,-0.943370391931,-71101492.953
proceeded,-0.939418775515,-410311081.757
hurt,-0.938800137207,-254421999.523
*,-0.938550044518,-1241420.46341
form,-0.936239008784,-157719358.074
charge,-0.935875355338,-270662864.267
midst,-0.935243793094,-563983522.495
neck,-0.932842260975,-163819359.737
after,-0.930357774914,-8427275.27464
asleep,-0.930064097881,-567640668.685
takes,-0.928156283953,-234347104.846
acted,-0.92790053462,-1455029755.98
servants,-0.921335307216,-172149255.992
absence,-0.921288676835,-396506089.558
eagerly,-0.9184132561,-272285775.546
breakfast,-0.914919712773,-159594584.931
mystery,-0.912840783735,-522457957.827
others,-0.911563428041,-49458679.9914
former,-0.910555581852,-297778038.692
singing,-0.907550417873,-219817491.99
gave,-0.905761136399,-37617723.4554
hundred,-0.904356452499,-61464244.3886
let,-0.903635780654,-17215092.5178
fully,-0.899077764176,-304560749.429
order,-0.895311827666,-64756795.0248
according,-0.895122336802,-424789795.438
game,-0.894639744122,-222688883.528
described,-0.890230127243,-605278738.848
pieces,-0.887992730359,-627552701.032
promised,-0.886884072939,-261621540.277
spot,-0.88668647996,-206270648.827
sufficient,-0.886525195944,-364613180.668
position,-0.883631731369,-80117552.6676
plan,-0.882627379074,-310891018.701
bring,-0.882062439119,-137537662.548
try,-0.879217595635,-100054257.968
shall,-0.878206792029,-6037238.19882
unconscious,-0.877381957461,-738025356.782
south,-0.876922138196,-63863460.7867
send,-0.875432938722,-203419567.794
visit,-0.875240582392,-127973375.599
entered,-0.874884573066,-70541925.4142
grand,-0.872145286715,-187464733.138
heart,-0.870218720256,-5735371.23459
tears,-0.866251219933,-48318572.5165
prepared,-0.865279578813,-423540625.345
false,-0.861664705693,-425426669.043
gold,-0.860088079062,-11356015.3867
manage,-0.858643078866,-567950067.155
previous,-0.852610664172,-424880167.161
grace,-0.851914514687,-15332418.7485
triumph,-0.847221095415,-784640615.671
higher,-0.84538932215,-418107498.157
seek,-0.836899499506,-305623118.705
party,-0.836688410127,-54800145.3992
hands,-0.83650639834,-20743980.8549
stars,-0.834874216566,-272287200.739
safe,-0.833155247467,-175502946.358
trembling,-0.832536485553,-289668471.496
interview,-0.829647551505,-514096261.014
received,-0.827581262371,-94338548.4486
tender,-0.823687295892,-131268655.905
fight,-0.820987891666,-90751034.2339
boys,-0.818956815454,-14071088.5529
tied,-0.816412955824,-771199076.019
willing,-0.816101155243,-82810828.5479
told,-0.812558461077,-14976307.0596
affection,-0.810849707324,-144972912.016
expressed,-0.80886077791,-531828574.77
meet,-0.807572214408,-122703855.857
mistress,-0.803713257677,-18129448.0409
directly,-0.800943130525,-301410378.312
story,-0.800690518,-32177755.529
married,-0.798863713421,-40837826.7113
^,-0.798585363983,-724957.592227
bound,-0.798270903452,-195846014.407
arrived,-0.79481383283,-148327452.59
warm,-0.794554890843,-160498690.71
constant,-0.794474534484,-206817891.556
promise,-0.794038822943,-120245292.568
lover,-0.793932160405,-123949771.638
does,-0.792506746263,-14797832.798
suit,-0.791883564655,-508494336.711
possessed,-0.7914243627,-268547513.025
play,-0.791241815857,-83571258.7942
rushed,-0.790305822641,-420333455.068
get,-0.789341523414,-6419750.15187
ones,-0.788442779023,-108016346.547
mrs.,-0.784727887926,-743682.23129
greatest,-0.781702504037,-436294839.576
task,-0.781032900635,-457684177.404
take,-0.780937629389,-14448788.6735
meanwhile,-0.780598954535,-241784684.11
escaped,-0.780526768005,-649608781.4
service,-0.778654346198,-103213072.493
lot,-0.777618586194,-228800672.966
name,-0.774496691244,-21132949.0704
started,-0.773903911527,-102271296.368
feet,-0.772080030334,-26493955.7752
forgive,-0.770737796794,-168791473.14
husband,-0.770458892885,-7926073.11993
until,-0.765215484267,-10131399.8499
#personalname,-0.763153425755,-28919.2659272
bit,-0.759001906152,-45998598.236
'',-0.757983054712,-1207679.82077
suffered,-0.755253509782,-369445102.061
marked,-0.75328992686,-602561804.983
pray,-0.751041205003,-168232057.611
information,-0.750639319141,-232494240.226
thousand,-0.749032540058,-76493592.1686
otherwise,-0.747931924718,-382366274.266
arranged,-0.746365828662,-494554306.758
proof,-0.745953042846,-621475563.42
to,-0.743995418233,-77794.4002585
attend,-0.736678742606,-766215871.532
drawn,-0.736544386403,-329498966.535
love,-0.733906405384,-2501639.07623
favourite,-0.72771072543,-382775267.115
difference,-0.726778029232,-289813190.621
chosen,-0.725248210599,-542613014.721
fall,-0.724840695069,-153729466.525
heavily,-0.71760821734,-524865408.047
gathering,-0.716873410778,-1023103594.84
search,-0.714264428777,-190443372.18
given,-0.714210073089,-56934220.0085
wear,-0.71409404447,-48600627.0749
while,-0.712104941585,-5606980.16501
fact,-0.711883516385,-26425923.0033
regard,-0.708964672155,-142052883.914
stairs,-0.704553059572,-125197172.075
guard,-0.702046880814,-208080228.678
advantage,-0.699291808733,-441741519.469
your,-0.698261677803,-1090264.57767
loved,-0.693099224744,-22683016.9372
arrival,-0.690907139812,-305217022.953
nonsense,-0.689399371612,-294486004.284
bent,-0.679515759064,-197429398.254
caught,-0.679040257216,-102325249.06
immediately,-0.678917389951,-149635226.737
girls,-0.678503332134,-14956072.4723
fill,-0.677939243943,-788344261.214
brave,-0.677057894774,-115808847.966
mine,-0.67614175257,-74491651.5401
best,-0.674772943644,-30551579.7995
force,-0.674603663163,-103668348.012
comfortable,-0.672616335483,-240775365.139
style,-0.672614965513,-388938077.628
intention,-0.670962066526,-367318003.593
delight,-0.657020438327,-213418465.245
number,-0.65294808563,-71848396.9525
stronger,-0.652457381496,-611874214.779
plans,-0.65193477591,-306601850.244
pointed,-0.650909566179,-395794788.971
various,-0.646194352827,-173118096.292
looks,-0.645955262346,-38220802.0478
flowers,-0.64546620451,-32736188.6837
young,-0.64424431099,-2520903.58539
sister,-0.64125925568,-9216759.47439
lost,-0.641156030125,-51138650.1413
tones,-0.641144317357,-221854484.49
approached,-0.640156623334,-329247608.481
moon,-0.635889259136,-133836487.315
pocket,-0.635874805504,-69350373.1607
simply,-0.63581153049,-105267947.474
forget,-0.635391215949,-116568887.614
decided,-0.635066507815,-140149935.335
court,-0.634846111788,-31556799.6546
lies,-0.632633896706,-359344651.773
accompanied,-0.631414107336,-426806729.088
nearest,-0.630033202181,-749746503.555
burden,-0.629564169324,-501706916.686
children,-0.628791208278,-7226098.77894
have,-0.628687122965,-439213.239625
better,-0.628023032309,-15750542.5374
#arabicnumeral,-0.622683855395,-364412.810023
especially,-0.621013851072,-159125560.18
particular,-0.61968447816,-174278374.835
dared,-0.619141410646,-234602793.233
much,-0.618996413727,-3600585.58925
go,-0.615069033862,-3124087.31637
cause,-0.614571616239,-91672480.4238
needed,-0.612859712131,-246666622.66
parting,-0.611991371373,-885873788.267
cruel,-0.610827166114,-124635198.301
efforts,-0.610126512169,-544768073.993
stick,-0.609200893371,-344223948.021
joy,-0.608324615393,-74762097.2704
terms,-0.606559600354,-407909731.01
throwing,-0.606516726514,-675114561.264
need,-0.60426294088,-56834682.381
duty,-0.602950020008,-58658335.6407
"no,",-0.602666215467,-32647363.8203
used,-0.602618661039,-32847545.3941
mother,-0.602091114,-964034.974768
truly,-0.601896652544,-271055459.896
manner,-0.59906928113,-29530798.341
yesterday,-0.598228761373,-208249263.248
hair,-0.59773106872,-31349268.7746
blood,-0.597227514548,-46483166.0782
arm,-0.596127455531,-45347696.0484
direction,-0.596000249198,-104329661.676
removed,-0.59491664279,-545063473.815
dress,-0.593006147739,-41943000.4408
church,-0.592514161952,-9610057.48997
matters,-0.592175667731,-155603864.693
formed,-0.590857658929,-239640515.303
ourselves,-0.590852238544,-127984907.58
full,-0.583917074055,-30786385.6729
interrupted,-0.583846432734,-220085723.846
softly,-0.583757868826,-140262231.949
pretty,-0.581870771813,-12471413.4044
?,-0.579855306875,-200571.515502
must,-0.579587100303,-3679004.64251
seems,-0.579538149067,-42992657.0925
kindly,-0.578297267939,-138530267.179
clasped,-0.577208065546,-234388781.016
ought,-0.576474447043,-27353506.8385
new,-0.573398030565,-8328106.12066
city,-0.573236318744,-17742790.5845
reach,-0.572126354819,-188532823.11
several,-0.571599577608,-43162301.4949
double,-0.569817280229,-592750309.662
consideration,-0.569356004439,-497143931.507
has,-0.569144838601,-711657.9409
i,-0.567192778309,-12978.9602703
maid,-0.567189095333,-28199552.6853
hearts,-0.566498340878,-199440507.318
thank,-0.565965560331,-80270363.7994
who,-0.565730376998,-1281174.0766
just,-0.565667804076,-4058276.56966
bear,-0.565147262818,-60637398.5136
delighted,-0.564343745996,-246265315.144
completely,-0.563419101796,-318117703.797
dare,-0.562689694114,-2692779.18776
painful,-0.562193634859,-274144625.715
dressed,-0.56180135223,-210688710.651
cover,-0.56155464426,-633983803.304
oh,-0.560820525308,-3345316.71711
busy,-0.560646445048,-119134245.764
here,-0.559455102533,-4515565.79865
rise,-0.558807703376,-400218117.647
large,-0.557636511633,-28788190.5267
lived,-0.556725580075,-49799643.6612
centre,-0.556695450465,-386678370.354
means,-0.555387939081,-71724326.9792
gained,-0.551356127151,-404913156.055
served,-0.551284706965,-309467565.739
particularly,-0.55114454064,-249372644.136
matter,-0.550905968723,-23073410.3076
desire,-0.55048883827,-87339231.844
thirty,-0.547900231898,-179216305.223
answer,-0.547096795236,-36558927.6936
condition,-0.546429650881,-139659635.183
help,-0.54398342115,-22329484.5876
god,-0.543837128663,-5512329.20344
getting,-0.541949076278,-56615786.0432
beautiful,-0.53916534717,-9471777.84326
become,-0.536442360636,-48362294.0029
failed,-0.536032456875,-293370957.409
flashed,-0.534912370206,-462745545.882
am,-0.53297427316,-1418380.63928
believe,-0.532551392002,-17639236.6124
teach,-0.530406219862,-344148702.606
share,-0.528320731059,-281195620.437
seem,-0.528308588827,-58399547.0499
deeply,-0.526339331208,-225339034.153
laughing,-0.525572339759,-71899490.3185
fail,-0.523849632468,-457442061.348
run,-0.523749699734,-45716726.2068
loose,-0.521854584399,-496818661.431
is,-0.520993377819,-77115.702016
real,-0.518219386184,-29821707.5903
understanding,-0.518218844003,-774613658.131
building,-0.517837558229,-198161109.047
next,-0.517589514979,-26443786.9812
delightful,-0.51744108517,-158879249.057
content,-0.517047059225,-187744591.952
enter,-0.515489122129,-262785228.217
little,-0.514233603816,-515911.213535
town,-0.512776241732,-14415101.1182
idea,-0.507849951189,-33334712.2072
nearly,-0.507759825051,-60697934.0059
noble,-0.507701410528,-64156032.0614
future,-0.507429543444,-57307104.3932
race,-0.506942200787,-136340903.758
sent,-0.505649989074,-40732981.8917
evident,-0.502514354614,-249913037.576
credit,-0.501713526379,-434104705.649
succeeded,-0.499383297869,-337448480.563
produced,-0.497549905397,-331147587.44
power,-0.497497154489,-28805698.3839
losing,-0.496818425573,-788203982.697
starting,-0.496290071142,-703389967.91
sake,-0.495009281297,-76568235.918
whispered,-0.493210175494,-43724181.5639
often,-0.492290451171,-25810556.6044
warning,-0.489904737702,-524158709.571
exclaimed,-0.489460764785,-10104435.6703
leaving,-0.489386901361,-112228789.605
ii,-0.488863537043,-52143302.9887
scene,-0.484079822021,-84962845.5441
prove,-0.483100216257,-189331610.388
advice,-0.482034538106,-221315631.975
picture,-0.481474261127,-46057937.2369
progress,-0.478365661743,-464365220.47
!,-0.478200032097,-85130.6165541
school,-0.478168177401,-4900742.68467
named,-0.478100443828,-355214556.754
presented,-0.475538501532,-360284645.823
comfort,-0.475019131833,-479949.074515
soul,-0.473434923515,-15197917.1121
pride,-0.472666585499,-65369338.8532
calls,-0.468608010376,-441753788.473
mr.,-0.467820475676,-269135.630979
plenty,-0.466886220813,-225080195.599
if,-0.461136210999,-757128.431709
following,-0.461083036204,-90530970.978
sick,-0.460478421396,-56359082.4837
be,-0.458013638267,-358729.439227
together,-0.45707979502,-31054653.1296
unable,-0.456856862203,-306507377.641
notes,-0.454531368269,-157976019.47
doctor,-0.454193388746,-4181863.46396
discovery,-0.454132610789,-392085074.557
approaching,-0.452108802,-312638701.212
taken,-0.450919575676,-34793455.5408
ring,-0.450856830768,-2720575.45216
and,-0.450114018546,-16258.445743
waiting,-0.443023411145,-89039550.2747
two,-0.442372461581,-4407781.61404
bed,-0.442171868928,-21924213.7134
side,-0.440025073713,-11929381.8315
kiss,-0.439642913713,-128957348.084
insisted,-0.439029784286,-391210619.245
blessed,-0.437857837103,-155178467.623
wishes,-0.437457051627,-243007092.873
than,-0.437177875995,-2417719.0185
golden,-0.436414235335,-53680093.5675
with,-0.435250871352,-286347.232438
dying,-0.434609216123,-116778175.124
consequence,-0.431612811973,-370385890.603
moved,-0.431211005248,-46360735.8089
stay,-0.431034557238,-45568818.478
tired,-0.430600725184,-75954753.4368
fancy,-0.429666189849,-52531320.484
die,-0.429605890797,-38133377.1812
big,-0.428607039889,-14289289.2487
fashion,-0.427498214893,-105386168.324
besides,-0.426306074558,-49942342.6742
month,-0.425418189876,-127717853.126
satisfied,-0.424130832368,-190717699.371
twelve,-0.423642008173,-316427683.974
blue,-0.423381562667,-3117985.87897
important,-0.422544431833,-164104117.148
weary,-0.42058709841,-99651301.7906
loss,-0.420453801615,-203869444.644
couple,-0.420170761516,-101973257.287
life,-0.417889931669,-2159681.39531
admiration,-0.417754671261,-202618395.354
trouble,-0.416178174481,-39566568.281
forth,-0.414320249894,-48427456.6764
health,-0.412376944954,-155543345.964
object,-0.411919715065,-113263812.951
tree,-0.410790099407,-25742852.7989
shook,-0.410369674595,-57632470.5283
glory,-0.410351862311,-171389761.974
suddenly,-0.407444439578,-16425331.059
reality,-0.406089536508,-424308498.291
belief,-0.40540243647,-220712741.85
distant,-0.405119902651,-170309012.967
recognise,-0.402972679635,-540285663.061
pair,-0.402051055477,-146434097.057
attention,-0.401575966942,-71615084.7822
rule,-0.398667254633,-248623386.995
saved,-0.398524435306,-181773951.794
history,-0.396622967907,-132153411.105
turn,-0.396327441676,-51756223.825
greatly,-0.394810911555,-115703656.046
killed,-0.394402826298,-69888310.7337
terrible,-0.3943743329,-45884669.8162
confusion,-0.393534457305,-369764689.992
meaning,-0.390177757605,-131004087.757
crossed,-0.388707907216,-158316160.348
difficult,-0.387946843178,-144831773.645
wall,-0.38772276333,-18963233.1186
calm,-0.38645757416,-71783696.256
unusual,-0.386159177397,-397782307.219
usually,-0.383830643679,-168100709.277
leading,-0.38141414602,-221423003.971
cannot,-0.380928533344,-7817815.11427
ordinary,-0.380461260051,-176398318.757
from,-0.378778088803,-656487.075438
covered,-0.378436129263,-124215816.843
died,-0.377833359758,-68506828.0126
confidence,-0.375963410092,-128394105.353
question,-0.374009142201,-34758328.6976
sympathy,-0.373761945378,-86493864.1552
afterwards,-0.370906699964,-46094786.727
wife,-0.370262520386,-3431811.4646
law,-0.368253450165,-13023888.6334
disappointed,-0.36704752503,-395767826.481
helped,-0.361678336076,-240694128.718
close,-0.361430693033,-34333103.7505
naturally,-0.361395590212,-162358969.365
strength,-0.360670989306,-53074255.4133
most,-0.358435624722,-3692499.60302
refused,-0.358016587832,-212429867.569
affairs,-0.357525544632,-122706820.154
listen,-0.356998107178,-112570188.565
excitement,-0.35591360967,-128395674.262
offer,-0.355368313094,-126821896.841
fit,-0.354294469268,-147560781.432
necessary,-0.352714351833,-78672463.7043
instance,-0.351711731966,-233667661.732
girl,-0.350515306809,-1825059.55752
explanation,-0.348138050608,-218189330.89
do,-0.346541684192,-240233.36374
between,-0.345192757469,-15361664.7917
desired,-0.34479743032,-168326980.334
song,-0.344692992144,-62605851.1487
miles,-0.344499656713,-34903063.9851
.,-0.343152193178,-6406.48741767
arms,-0.342722998297,-12987627.1101
choice,-0.34209942001,-313868441.235
want,-0.341701788563,-6446997.73159
but,-0.340607594541,-249473.140769
visitor,-0.338952777406,-100572055.23
key,-0.338357282891,-54405626.0603
generous,-0.337053897605,-254230639.639
nine,-0.336740349925,-110917897.25
remain,-0.333295345311,-70717386.6763
